id;coord_x;coord_y
;1912494.9;4225960.5
;1914563.8;4221803.5
;1914183.6;4223080.5
;1915010.8;4222923.0
;1914936.0;4223682.5
;1913442.1;4224305.0
;1913637.9;4223239.5
;1914293.6;4221780.0
;1915055.0;4222365.5
;1915193.2;4222833.0
;1912546.8;4223733.5
;1914226.9;4222076.5
;1914900.1;4225362.0
;1915002.5;4221054.0
;1913851.6;4222779.5
;1914195.9;4222183.0
;1914150.0;4222606.0
;1914839.1;4222238.5
;1915122.0;4225283.5
;1914027.6;4222859.5
;1913114.8;4225598.5
;1914501.9;4221855.5
;1915193.9;4225001.5
;1915135.2;4221328.5
;1914127.8;4222618.0
;1914962.1;4221423.5
;1913072.0;4225005.0
;1912794.9;4221757.0
;1912396.9;4222387.0
;1915280.6;4221986.5
;1914397.8;4221447.0
;1913129.9;4225538.5
;1915108.9;4222838.0
;1915092.5;4221059.5
;1913573.4;4223085.5
;1914600.6;4221916.5
;1912704.1;4224921.5
;1912447.1;4222474.0
;1914759.8;4222041.5
;1913113.9;4222957.0
;1914618.5;4221494.5
;1914958.2;4222623.5
;1914616.5;4225351.5
;1915309.6;4224799.5
;1914080.6;4222027.0
;1915645.5;4223004.0
;1914355.1;4224194.0
;1915228.6;4222793.0
;1912772.8;4221802.0
;1914804.5;4222353.0
;1912796.5;4221908.0
;1913543.9;4223048.0
;1914159.5;4224740.0
;1915834.9;4223109.5
;1912485.4;4222537.5
;1912948.2;4224812.0
;1914805.5;4222862.0
;1912635.2;4223131.5
;1915124.8;4224837.0
;1912096.5;4226312.0
;1915462.5;4222752.0
;1913259.4;4223070.5
;1915361.9;4222933.0
;1915684.9;4225146.0
;1915612.8;4222520.0
;1915040.6;4224753.0
;1913180.0;4225194.5
;1914221.4;4222066.5
;1912892.9;4221431.0
;1913127.0;4222807.5
;1913541.1;4224102.0
;1914621.9;4221339.0
;1913892.1;4223683.0
;1913090.6;4224662.5
;1913110.0;4221976.5
;1914466.1;4224044.5
;1914843.5;4222269.5
;1912704.2;4225716.5
;1914575.1;4221797.0
;1913823.9;4223238.0
;1915045.2;4222208.0
;1914271.9;4224165.5
;1912386.2;4221751.0
;1915493.8;4223089.5
;1913664.9;4225245.0
;1914223.4;4224773.0
;1913008.8;4221510.0
;1914895.5;4222645.5
;1912692.0;4221914.0
;1915441.0;4223149.0
;1915110.2;4224670.5
;1914869.9;4222278.5
;1914093.1;4223739.0
;1913173.9;4225605.0
;1913308.4;4222398.0
;1913988.0;4221785.0
;1914658.4;4223762.5
;1914272.1;4224078.0
;1914506.4;4221859.5
;1915449.0;4224476.5
;1913804.9;4223507.5
;1914455.8;4223092.5
;1915387.5;4224583.5
;1913734.4;4223640.5
;1915481.2;4222609.5
;1915181.2;4224050.5
;1914585.5;4221289.5
;1915166.4;4224853.0
;1912456.9;4222482.0
;1914886.1;4222467.5
;1915719.0;4224564.0
;1914476.1;4221854.5
;1915631.0;4224591.0
;1913251.6;4225009.5
;1913556.9;4223111.0
;1915287.1;4222330.0
;1914300.9;4224993.5
;1912648.1;4223171.5
;1914835.0;4222071.5
;1912401.4;4221963.5
;1914275.8;4224087.5
;1915356.0;4225145.5
;1913797.8;4225176.5
;1913664.0;4222620.0
;1913133.2;4225670.0
;1915541.9;4224645.5
;1914778.2;4222368.5
;1912609.1;4221807.5
;1914800.0;4223841.0
;1914806.1;4224880.0
;1912658.9;4221901.5
;1913838.9;4224755.5
;1913944.6;4221355.5
;1914482.0;4221761.5
;1912522.6;4222058.0
;1916009.1;4223560.0
;1914322.8;4222191.0
;1915191.5;4222681.5
;1914217.2;4222257.5
;1913883.8;4223275.5
;1913972.0;4223262.0
;1912939.1;4223050.5
;1913244.0;4222499.0
;1913761.8;4223291.0
;1914673.9;4224200.5
;1912842.2;4221902.5
;1914464.9;4222226.5
;1913967.9;4221356.5
;1914986.8;4225164.0
;1914814.1;4222239.5
;1912799.1;4221901.0
;1914998.8;4222793.0
;1912239.6;4226217.5
;1915560.6;4222542.0
;1914156.6;4224967.0
;1914710.4;4222324.0
;1915109.4;4222793.0
;1913116.1;4222005.0
;1912788.1;4221781.0
;1912646.5;4223288.5
;1915132.1;4222808.5
;1914117.9;4222840.0
;1912956.4;4224848.0
;1914886.4;4222460.5
;1913943.4;4223294.5
;1912986.1;4224790.0
;1914739.1;4225229.5
;1913776.5;4225225.0
;1914071.1;4222834.5
;1915052.9;4222168.0
;1914482.1;4224046.5
;1913251.0;4222569.0
;1912683.5;4223170.0
;1914696.5;4222633.5
;1914184.4;4222279.0
;1913755.2;4223601.5
;1912450.0;4223646.0
;1913910.0;4221873.0
;1914260.4;4222503.5
;1914710.8;4225394.0
;1915691.9;4222905.0
;1914296.9;4221862.5
;1915220.5;4225012.5
;1912702.5;4223094.5
;1914511.8;4225164.0
;1913542.6;4221523.5
;1914089.2;4222117.5
;1913124.0;4222814.5
;1913749.8;4225189.0
;1914669.9;4223832.5
;1914492.8;4221590.5
;1913142.5;4225818.5
;1912640.2;4222650.0
;1914309.1;4222123.0
;1913331.8;4224697.5
;1914892.8;4222425.0
;1913680.0;4223496.0
;1915191.1;4224889.5
;1914518.2;4224046.0
;1914643.8;4224075.5
;1915148.5;4222174.5
;1916240.4;4223284.0
;1913214.8;4224376.5
;1914387.2;4221439.0
;1914839.0;4224711.5
;1914919.5;4225204.5
;1913948.4;4224592.5
;1914207.4;4221861.0
;1912665.0;4223046.0
;1914299.0;4224136.5
;1914856.2;4221512.0
;1915458.6;4224673.5
;1914969.1;4222649.5
;1913018.8;4222227.0
;1914907.4;4222253.5
;1914874.2;4222265.5
;1915706.6;4224598.0
;1915311.1;4221735.0
;1915086.2;4222026.0
;1914218.5;4223110.0
;1915000.2;4222524.5
;1915278.2;4225004.0
;1915662.1;4223178.0
;1914672.9;4222137.5
;1915080.9;4224993.0
;1913952.0;4221692.0
;1912604.9;4222040.5
;1914135.1;4223095.5
;1912715.0;4221939.5
;1915823.4;4223112.5
;1913439.2;4224896.5
;1914082.1;4222014.5
;1915003.2;4222957.0
;1913215.2;4225759.5
;1914670.6;4221305.5
;1912627.6;4221493.5
;1912405.6;4222147.0
;1915285.6;4224821.0
;1914925.1;4223290.0
;1914458.2;4221845.0
;1914245.1;4222624.5
;1915216.0;4225829.0
;1913915.4;4223287.0
;1916118.9;4223235.0
;1914609.1;4224343.0
;1913404.0;4223305.5
;1914822.5;4223956.5
;1915295.9;4222142.0
;1914472.2;4224101.0
;1912634.5;4221821.5
;1913404.5;4223428.5
;1914906.4;4225353.0
;1914639.9;4223994.0
;1912892.2;4222710.0
;1913467.4;4224750.5
;1913115.5;4225590.5
;1912646.6;4221941.0
;1914713.5;4222519.0
;1915011.0;4225790.0
;1913252.9;4224248.5
;1915760.4;4222815.0
;1915270.1;4223232.5
;1913032.1;4222114.5
;1912532.5;4223733.5
;1912706.0;4222719.0
;1913616.0;4223121.5
;1912972.2;4225100.0
;1915597.4;4225209.0
;1912468.9;4222442.0
;1914322.0;4222200.0
;1914298.8;4223336.5
;1914646.2;4223540.0
;1912518.4;4222040.5
;1915276.1;4223210.5
;1912951.5;4224913.5
;1914196.0;4224108.5
;1915048.4;4224743.5
;1913564.0;4225195.0
;1913750.8;4224736.0
;1912464.5;4221973.5
;1912702.9;4221856.5
;1914231.0;4222061.0
;1914457.0;4221864.5
;1914574.8;4225232.0
;1912577.5;4223699.5
;1913036.4;4223034.0
;1914955.9;4223285.5
;1914179.4;4221790.0
;1913987.5;4221681.0
;1914376.5;4224182.0
;1912806.4;4225660.5
;1915714.1;4224564.5
;1915547.5;4225048.0
;1916161.5;4223252.5
;1912619.2;4225835.0
;1912612.5;4221767.5
;1915172.9;4225750.5
;1914964.5;4222679.5
;1915623.2;4222612.5
;1912434.8;4222421.0
;1915659.6;4222692.0
;1914746.4;4222424.5
;1914726.8;4225905.0
;1912466.4;4222520.0
;1913680.6;4222529.0
;1915312.8;4225331.0
;1914460.6;4221641.5
;1913195.4;4225093.5
;1915262.0;4225209.5
;1913754.4;4223599.0
;1915014.2;4222883.0
;1913392.1;4224540.5
;1912478.5;4222375.5
;1912919.9;4225138.5
;1915056.8;4224957.5
;1913555.8;4223097.5
;1914347.2;4224659.5
;1915319.5;4221571.0
;1912461.0;4223534.5
;1912594.6;4221708.5
;1914856.8;4222599.5
;1915052.9;4222128.0
;1914917.1;4225461.5
;1912497.0;4222561.5
;1913998.9;4222716.5
;1913763.2;4223576.5
;1914949.8;4223625.0
;1915474.5;4224649.0
;1914475.6;4224209.5
;1915745.0;4222765.5
;1915298.2;4225358.0
;1913191.9;4222276.0
;1912094.4;4226385.5
;1913211.2;4222513.5
;1914921.1;4221432.5
;1914011.4;4224439.5
;1913770.6;4221424.0
;1915483.6;4222936.0
;1913081.1;4223040.5
;1914872.0;4220794.5
;1914786.1;4222372.5
;1915439.8;4224580.0
;1913738.0;4223067.5
;1914813.0;4222311.0
;1913710.8;4223224.5
;1913686.4;4223509.0
;1912591.2;4222233.0
;1912526.5;4222475.5
;1915052.5;4222697.5
;1914910.9;4221434.0
;1914499.0;4221446.5
;1912595.8;4223770.5
;1912706.2;4222726.5
;1914886.8;4222802.5
;1914260.5;4221469.5
;1914222.8;4221914.0
;1915038.2;4221716.5
;1912558.9;4222076.5
;1914328.6;4221983.5
;1914639.2;4221337.5
;1915181.0;4225766.0
;1914213.2;4224484.0
;1915279.0;4224613.5
;1915333.6;4221722.0
;1915910.1;4223822.5
;1913719.2;4223213.0
;1915632.2;4224455.5
;1913735.4;4223566.0
;1914861.1;4220593.5
;1914904.6;4222776.5
;1912525.0;4222558.5
;1915358.1;4222098.0
;1913554.4;4222958.0
;1915245.9;4224037.0
;1914331.6;4222553.5
;1914662.2;4221714.0
;1913831.6;4224769.5
;1913624.9;4221730.5
;1915270.8;4225051.5
;1915731.9;4222809.0
;1913519.5;4224776.0
;1912989.4;4225545.5
;1912001.8;4226473.5
;1914676.5;4222078.0
;1914962.4;4223917.5
;1915180.4;4222538.5
;1913675.1;4223109.5
;1915475.6;4222984.5
;1912819.6;4221426.5
;1914544.4;4221551.0
;1912469.1;4221688.5
;1915423.4;4222988.5
;1914819.8;4220832.5
;1915463.5;4224697.5
;1915168.8;4222814.0
;1915546.4;4224992.0
;1913967.0;4221747.5
;1913043.4;4221989.0
;1914372.0;4224099.0
;1915459.1;4224685.5
;1915137.0;4221851.0
;1914147.2;4222820.0
;1913329.8;4224528.0
;1915105.6;4224677.5
;1913862.2;4223192.5
;1915238.4;4225086.5
;1914506.0;4221620.5
;1914081.1;4221853.0
;1913783.2;4225180.0
;1914169.6;4224903.0
;1913729.6;4224639.0
;1915422.2;4224608.0
;1912815.5;4225590.0
;1912437.4;4222687.0
;1912620.1;4221782.5
;1913379.1;4225392.0
;1915102.2;4221060.0
;1915435.9;4222179.5
;1913243.4;4223058.5
;1915241.6;4223145.5
;1914647.4;4221494.0
;1915488.6;4224557.5
;1914747.9;4222418.0
;1914787.4;4225437.5
;1913203.9;4224638.5
;1915202.9;4222892.0
;1914607.5;4222342.0
;1913830.9;4222444.5
;1914224.1;4222015.5
;1914441.0;4223603.5
;1915014.8;4221482.5
;1914506.5;4221612.5
;1915199.8;4224991.0
;1913542.2;4223975.0
;1913738.0;4223303.5
;1913677.6;4223471.0
;1915144.9;4223162.5
;1914765.6;4225460.0
;1914458.8;4221938.0
;1913371.0;4225426.0
;1913456.8;4225040.0
;1915040.5;4222531.0
;1913926.4;4223172.0
;1914835.2;4224066.0
;1912816.8;4221918.5
;1915105.2;4225710.5
;1913540.5;4223734.5
;1915246.2;4223101.5
;1912644.0;4221873.0
;1915313.8;4221527.0
;1914373.8;4224094.0
;1914250.6;4223806.0
;1915352.5;4222606.5
;1913677.4;4225123.0
;1915244.9;4223145.5
;1914745.5;4222460.5
;1914963.2;4222554.0
;1912623.0;4223120.5
;1914337.5;4221922.0
;1914794.2;4224288.0
;1915685.6;4222777.5
;1914190.2;4222294.0
;1913388.4;4225495.0
;1913164.8;4222282.0
;1915650.6;4224552.0
;1912941.5;4223021.5
;1912689.0;4222682.0
;1914465.5;4224049.5
;1914997.6;4224778.5
;1913299.6;4223608.0
;1914867.5;4222274.0
;1913139.5;4222838.5
;1913262.1;4222587.0
;1915514.6;4222365.0
;1913208.6;4223023.5
;1915173.2;4224626.0
;1913812.0;4223463.0
;1912663.4;4222088.0
;1914980.8;4221425.0
;1914831.1;4220495.5
;1914934.4;4222598.5
;1914297.5;4224520.5
;1915748.0;4222759.5
;1914166.1;4223774.5
;1914098.4;4222637.5
;1914482.6;4221751.5
;1912895.8;4222719.0
;1915028.9;4225063.0
;1915439.5;4222200.5
;1913730.0;4223062.5
;1912582.4;4221401.5
;1913229.5;4222737.5
;1912819.0;4221742.0
;1914335.9;4222008.5
;1915046.1;4222370.0
;1912662.8;4223915.0
;1914222.8;4221911.0
;1912624.1;4223909.0
;1915381.2;4224756.0
;1913638.6;4221575.5
;1915159.6;4222016.5
;1913158.0;4222074.0
;1915682.6;4224493.5
;1915134.0;4224659.0
;1915646.1;4222527.5
;1915015.1;4224478.5
;1913396.2;4225307.5
;1913132.0;4223593.5
;1914879.5;4222163.0
;1915651.8;4224611.0
;1913535.2;4223298.5
;1913770.1;4223287.0
;1912640.5;4221710.5
;1914192.8;4222274.5
;1914450.5;4222801.5
;1916210.4;4222832.0
;1914935.2;4224460.5
;1913564.2;4223073.5
;1913955.5;4224504.5
;1912787.0;4221774.5
;1914360.2;4222066.0
;1914168.4;4221811.0
;1914194.4;4221334.0
;1913534.2;4223937.5
;1915049.8;4224815.0
;1915066.4;4225180.0
;1914190.4;4221901.5
;1912035.4;4226405.5
;1915655.1;4224234.5
;1913144.1;4221607.5
;1914489.0;4221650.5
;1915763.1;4224587.0
;1914343.0;4224237.5
;1913217.1;4225563.5
;1915675.0;4222403.5
;1914838.4;4222367.5
;1914121.0;4222634.5
;1915522.5;4223266.5
;1913925.1;4224949.0
;1915349.4;4223129.0
;1913236.2;4222636.5
;1916234.6;4223282.0
;1913771.6;4221485.5
;1914842.9;4223941.0
;1914653.2;4221451.0
;1915571.4;4223264.5
;1914827.9;4224694.0
;1915214.1;4222935.0
;1913012.6;4221396.0
;1914424.1;4221420.0
;1914279.1;4223862.0
;1914266.4;4224467.0
;1915404.1;4223307.0
;1914658.6;4222108.5
;1914227.1;4222553.5
;1913017.1;4222372.0
;1913363.9;4225442.0
;1914396.4;4222195.5
;1914954.8;4222519.5
;1915507.4;4223262.5
;1914202.6;4224752.0
;1914864.1;4225403.0
;1914633.4;4221509.5
;1915314.5;4225415.5
;1912692.4;4223099.5
;1912963.1;4225010.5
;1914910.1;4221751.5
;1915421.2;4223056.0
;1913438.2;4223318.5
;1915808.8;4224591.5
;1914510.0;4223973.0
;1913482.1;4222933.5
;1913966.1;4221617.0
;1913449.2;4225658.5
;1915467.2;4223052.5
;1915452.8;4222753.0
;1914477.5;4222075.0
;1914745.8;4221885.5
;1915516.6;4222484.5
;1914319.0;4222562.5
;1913477.6;4225212.0
;1915134.0;4222408.0
;1912933.6;4225256.0
;1912781.4;4221757.5
;1912497.0;4222577.5
;1914909.1;4221246.0
;1915016.8;4223276.5
;1912908.5;4224657.0
;1914266.8;4222535.5
;1913650.8;4222488.0
;1912618.8;4221796.0
;1913004.1;4225213.5
;1912514.2;4222023.0
;1915229.6;4222573.5
;1913778.8;4225212.0
;1912974.6;4225112.5
;1914524.4;4221616.0
;1914744.2;4221667.0
;1913186.6;4224572.5
;1914787.1;4222208.5
;1915616.5;4222401.5
;1914644.8;4223564.5
;1913902.6;4221374.0
;1913816.8;4221569.5
;1914795.4;4225221.5
;1915748.0;4224592.5
;1914817.5;4225417.0
;1914106.6;4224239.0
;1913244.9;4225059.5
;1914498.5;4221740.0
;1915168.1;4221335.5
;1914368.4;4221927.0
;1914843.1;4222339.5
;1912947.4;4225082.5
;1915396.1;4222605.5
;1914129.1;4223000.0
;1914892.2;4222191.5
;1913056.0;4222802.0
;1915281.0;4222888.5
;1914735.6;4223376.5
;1914933.1;4222562.5
;1912942.8;4225031.5
;1913648.8;4223010.0
;1913775.0;4221352.0
;1914288.6;4224527.0
;1912526.5;4222482.5
;1913885.5;4222756.5
;1915599.1;4222723.0
;1912998.2;4224219.0
;1913134.0;4222813.0
;1914565.6;4223361.5
;1912548.5;4223580.0
;1912616.0;4223908.5
;1914894.9;4222460.0
;1913710.4;4223164.5
;1915076.0;4225645.5
;1912722.5;4223611.5
;1914853.4;4225370.5
;1912841.5;4221900.5
;1914071.1;4224308.0
;1915989.4;4223645.0
;1915112.9;4222378.0
;1913266.0;4225003.5
;1912380.0;4222054.0
;1913436.9;4224422.0
;1914115.2;4222092.0
;1915322.4;4225380.0
;1913503.1;4225016.0
;1915449.2;4223170.5
;1912032.1;4226442.0
;1913702.2;4221564.0
;1914672.1;4223108.0
;1915004.1;4220651.5
;1912553.9;4225868.0
;1912934.1;4222387.5
;1912779.6;4225673.0
;1912940.2;4221277.0
;1914631.2;4221510.5
;1914908.9;4222665.5
;1915541.5;4223269.0
;1913783.4;4224862.5
;1914066.0;4224335.0
;1915445.9;4222240.0
;1915189.8;4222882.0
;1915016.0;4222889.0
;1915470.9;4222982.5
;1915040.6;4224774.0
;1915804.9;4223615.5
;1912975.1;4221415.5
;1915627.4;4224562.5
;1915767.4;4223513.5
;1912991.0;4221387.0
;1915357.1;4221653.5
;1912780.5;4221775.5
;1912699.4;4223107.5
;1914900.9;4222183.0
;1912762.4;4221787.5
;1912661.5;4223202.5
;1914020.6;4221770.5
;1912703.9;4221209.0
;1914933.8;4221294.0
;1914875.4;4221813.5
;1914503.4;4221377.0
;1915648.5;4225183.5
;1913848.6;4223488.5
;1915697.1;4225101.5
;1914205.9;4224755.5
;1913836.9;4221491.5
;1914073.4;4223732.0
;1914932.0;4222787.0
;1915548.9;4222458.0
;1913157.9;4223029.5
;1915224.5;4222534.0
;1915281.0;4225262.0
;1913114.5;4222034.0
;1914861.0;4225046.0
;1912392.9;4224609.0
;1915355.5;4223098.0
;1915429.5;4224656.5
;1915418.1;4224658.5
;1914377.9;4224183.5
;1912684.5;4223038.0
;1912808.9;4221807.0
;1914839.2;4222227.5
;1914561.8;4225020.0
;1913195.2;4222261.5
;1915026.5;4225224.0
;1913766.1;4223091.0
;1914053.8;4222111.0
;1913281.2;4222859.0
;1915216.8;4225510.0
;1915152.5;4221332.0
;1915043.6;4224744.0
;1913861.9;4223845.5
;1912948.8;4224842.5
;1914436.8;4221338.0
;1913435.4;4224323.0
;1914432.4;4223841.0
;1915008.8;4222927.5
;1912518.5;4222185.5
;1912918.6;4224600.0
;1914654.1;4221544.0
;1913219.4;4224771.5
;1915326.8;4224711.5
;1914397.1;4224090.0
;1915561.4;4222571.0
;1912957.1;4222808.5
;1914110.6;4224294.0
;1914362.1;4221829.5
;1912829.8;4224988.5
;1914554.9;4221600.0
;1915353.2;4225373.0
;1914140.6;4223003.5
;1914216.4;4222256.0
;1913202.9;4225172.0
;1914435.6;4221413.5
;1913474.5;4225618.5
;1913764.2;4223184.0
;1915654.1;4223526.0
;1914302.9;4222112.5
;1914523.1;4221863.5
;1915349.4;4221561.5
;1913815.6;4223424.0
;1913834.5;4222474.5
;1914244.5;4224368.5
;1913763.4;4222875.0
;1915669.1;4225224.0
;1914151.2;4221457.5
;1915343.8;4223055.0
;1914819.2;4220841.5
;1915318.8;4225744.5
;1914221.9;4221924.0
;1914312.0;4223413.5
;1915224.4;4224076.5
;1914945.0;4225249.0
;1915277.8;4223997.5
;1913750.2;4221397.0
;1912397.8;4221726.5
;1915213.9;4221896.5
;1913753.4;4225221.0
;1912781.0;4221788.5
;1912700.8;4223106.0
;1914061.9;4221333.5
;1914454.4;4222008.0
;1912558.5;4222625.5
;1915579.6;4223458.0
;1914652.5;4221567.0
;1914612.9;4221574.0
;1913688.2;4221592.5
;1912491.9;4222534.5
;1912820.2;4221732.0
;1915314.6;4224797.0
;1915281.0;4222577.5
;1914674.4;4224606.0
;1914701.0;4223426.0
;1915317.1;4221902.0
;1915520.6;4224319.0
;1915292.5;4225373.0
;1915544.9;4224565.5
;1912949.6;4224860.5
;1913050.5;4225693.0
;1912523.9;4222197.5
;1913292.6;4222914.0
;1913943.1;4223255.0
;1913621.6;4223205.5
;1912847.9;4221923.5
;1914301.4;4223943.0
;1913186.1;4222214.0
;1915239.5;4225116.5
;1914110.8;4221324.5
;1914210.9;4222235.0
;1912663.8;4221902.5
;1913206.2;4223622.5
;1913694.5;4224754.5
;1912936.9;4225375.5
;1912639.5;4221754.5
;1914285.9;4224323.0
;1912680.2;4221887.0
;1914218.1;4222114.0
;1913239.1;4224125.0
;1914072.2;4221760.0
;1914597.9;4222009.5
;1914226.8;4221979.0
;1913885.1;4223402.5
;1915290.1;4225046.5
;1912915.9;4223572.0
;1912976.9;4225125.0
;1912548.9;4223658.5
;1915072.9;4224668.0
;1913234.6;4223012.0
;1914587.4;4224171.0
;1912591.5;4222282.5
;1915214.9;4222602.5
;1914425.1;4221346.0
;1914228.2;4221311.0
;1915327.5;4224663.5
;1914405.1;4224042.5
;1914685.5;4221658.0
;1912979.6;4225252.0
;1914647.2;4224022.0
;1914578.9;4222216.5
;1912530.0;4222093.0
;1915630.8;4225405.0
;1912936.1;4222989.5
;1914730.4;4222862.5
;1913486.1;4225626.5
;1915091.5;4222529.0
;1913696.5;4221620.0
;1914700.1;4221697.0
;1913002.9;4223027.0
;1914344.0;4222545.0
;1915828.2;4223114.5
;1915251.9;4222838.5
;1912967.9;4223003.0
;1913703.4;4221474.0
;1913732.6;4223324.0
;1914159.6;4221793.0
;1912457.0;4222466.0
;1914013.5;4221625.0
;1914913.6;4224382.5
;1914824.0;4222711.0
;1914973.2;4222812.5
;1913684.9;4223051.0
;1913057.9;4222219.0
;1914367.8;4224002.0
;1913188.6;4225209.5
;1914521.0;4223216.5
;1915077.2;4221439.0
;1914894.6;4221878.5
;1914011.6;4222439.5
;1915281.2;4225354.0
;1915153.1;4224662.5
;1914074.5;4224467.5
;1914536.9;4221619.5
;1914429.5;4224072.5
;1915866.1;4224524.0
;1915651.5;4225170.5
;1914856.1;4222470.0
;1915686.6;4225308.5
;1914691.9;4224175.5
;1913873.5;4223197.0
;1913238.0;4225078.0
;1914254.1;4224191.5
;1913570.4;4224272.0
;1914827.8;4224945.0
;1915459.4;4224675.5
;1914972.1;4222834.5
;1912944.1;4224831.0
;1913236.9;4222601.5
;1914481.0;4221731.0
;1916084.6;4223161.0
;1915126.4;4222549.0
;1915346.0;4225357.0
;1915331.9;4224686.5
;1913707.4;4223578.0
;1912867.9;4224954.5
;1912606.9;4221950.5
;1913673.9;4225188.5
;1912627.0;4223246.0
;1912428.2;4222611.0
;1914718.8;4225876.0
;1913959.0;4221766.5
;1914653.8;4221559.5
;1915096.4;4225183.5
;1915596.2;4222929.0
;1915008.1;4224481.5
;1915059.5;4225140.0
;1914859.2;4222301.5
;1914408.6;4222196.5
;1915177.6;4224947.5
;1914080.0;4222821.5
;1912508.8;4222000.5
;1912575.9;4221361.5
;1913683.9;4222456.0
;1914898.4;4221409.0
;1915692.9;4222711.0
;1915245.8;4224664.5
;1914941.6;4223935.5
;1913273.8;4222822.0
;1912376.8;4222596.5
;1914938.1;4222669.0
;1915262.8;4223111.0
;1913559.9;4223102.0
;1912687.8;4221680.5
;1914644.1;4223574.0
;1912396.6;4222631.0
;1914572.9;4223989.0
;1914427.6;4224246.0
;1913033.9;4221230.5
;1914779.1;4222357.0
;1914445.8;4221517.0
;1915614.5;4224622.5
;1912883.0;4223578.5
;1913198.0;4225073.5
;1914059.9;4221779.0
;1912767.9;4224962.5
;1913240.0;4223019.5
;1913641.9;4223210.0
;1914900.1;4221439.0
;1915260.1;4222818.0
;1915077.9;4222163.0
;1915633.5;4222569.5
;1912440.9;4222407.0
;1912428.2;4223508.0
;1913323.5;4222366.0
;1915751.9;4223502.0
;1914447.0;4224009.0
;1914229.0;4221948.5
;1915532.5;4223316.5
;1914569.5;4225029.5
;1915310.1;4224801.5
